category_id,category,field_id,field,name,explanation
4,Interests & Consumer Habits,1347,xpbb.hhlifestylcredit_cardsamerican_express_premium,xpbb.hhlifestylcredit_cardsamerican_express_premium,Experian Field ID: 9176; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of American Express/Premium.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1348,xpbb.hhlifestylcredit_cardsamerican_express_regular,xpbb.hhlifestylcredit_cardsamerican_express_regular,Experian Field ID: 9177; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of American Express/Regular.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1349,xpbb.hhlifestylcredit_cardsdebit_card,xpbb.hhlifestylcredit_cardsdebit_card,Experian Field ID: 9178; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Debit Card.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1350,xpbb.hhlifestylcredit_cardsdiscover_premium,xpbb.hhlifestylcredit_cardsdiscover_premium,Experian Field ID: 9179; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Discover/Premium.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1351,xpbb.hhlifestylcredit_cardsdiscover_regular,xpbb.hhlifestylcredit_cardsdiscover_regular,Experian Field ID: 9180; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Discover/Regular.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1352,xpbb.hhlifestylcredit_cardsother_card_premium,xpbb.hhlifestylcredit_cardsother_card_premium,Experian Field ID: 9181; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Other Card/Premium.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1353,xpbb.hhlifestylcredit_cardsother_card_regular,xpbb.hhlifestylcredit_cardsother_card_regular,Experian Field ID: 9182; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Other Card/Regular.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1354,xpbb.hhlifestylcredit_cardsstore_or_retail_regular,xpbb.hhlifestylcredit_cardsstore_or_retail_regular,Experian Field ID: 9183; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Store Or Retail/Regular.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1355,xpbb.hhlifestylcredit_cardsvisa_premium,xpbb.hhlifestylcredit_cardsvisa_premium,Experian Field ID: 9184; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Visa/Premium.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1356,xpbb.hhlifestylcredit_cardsvisa_regular,xpbb.hhlifestylcredit_cardsvisa_regular,Experian Field ID: 9185; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Visa/Regular.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1357,xpbb.hhlifestylcredit_cardsgas_card,xpbb.hhlifestylcredit_cardsgas_card,Experian Field ID: 9186; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Gas Card.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1358,xpbb.hhlifestylcredit_cardsmastercard_premium,xpbb.hhlifestylcredit_cardsmastercard_premium,Experian Field ID: 9187; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Mastercard/Premium.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1359,xpbb.hhlifestylcredit_cardsmastercard_regular,xpbb.hhlifestylcredit_cardsmastercard_regular,Experian Field ID: 9188; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Mastercard/Regular.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1360,xpbb.hhlifestylcredit_cardsmajor_credit_card,xpbb.hhlifestylcredit_cardsmajor_credit_card,Experian Field ID: 9189; Experian Datapoint Match Level: Household; Lifestyles/Credit Cards. Direct reported survey data that represents household's presence of Major Credit Card.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1361,xpbb.hhlifestylplan_tosapply_refi_eqty_0_6_month,xpbb.hhlifestylplan_tosapply_refi_eqty_0_6_month,Experian Field ID: 9190; Experian Datapoint Match Level: Household; Lifestyles/Plan To. Direct reported survey data that represents a household's plan to Apply For Refinance Or Equity Loan 0-6 Months.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1362,xpbb.hhlifestylplan_tosapply_eqty_refi_7_12_mon,xpbb.hhlifestylplan_tosapply_eqty_refi_7_12_mon,Experian Field ID: 10559; Experian Datapoint Match Level: Household; LIFESTYLES-PLAN TOS-APPLY FOR REFINANCE OR EQUITY LOAN 7-12 MONTHS
4,Interests & Consumer Habits,1363,xpbb.hhlifestylplan_tosbuy_home_w_in_6_mon,xpbb.hhlifestylplan_tosbuy_home_w_in_6_mon,Experian Field ID: 9192; Experian Datapoint Match Level: Household; Lifestyles/Plan To. Direct reported survey data that represents a household's plan to Buy A Home Within 6 Months.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1364,xpbb.hhlifestylplan_tosby_home_w_in_7_12,xpbb.hhlifestylplan_tosby_home_w_in_7_12,Experian Field ID: 10201; Experian Datapoint Match Level: Household; LIFESTYLES-PLAN TOS-BUY A HOME WITHIN 7-12 MONTHS
4,Interests & Consumer Habits,1365,xpbb.hhlifestylplan_tosmove_within_6_months,xpbb.hhlifestylplan_tosmove_within_6_months,Experian Field ID: 9194; Experian Datapoint Match Level: Household; Lifestyles/Plan To. Direct reported survey data that represents a household's plan to Move Within 6 Months.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1366,xpbb.hhlifestylplan_tosmove_within_7_12_months,xpbb.hhlifestylplan_tosmove_within_7_12_months,Experian Field ID: 10560; Experian Datapoint Match Level: Household; LIFESTYLES-PLAN TOS-MOVE WITHIN 7-12 MONTHS
4,Interests & Consumer Habits,1367,xpbb.hhlifestylplan_toswould_lease_new_vehicle,xpbb.hhlifestylplan_toswould_lease_new_vehicle,Experian Field ID: 9197; Experian Datapoint Match Level: Household; Lifestyles/Plan To. Direct reported survey data that represents a household's that Would Lease New Vehicle.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1368,xpbb.hhlifestylplan_toswould_buy_new_vehicle,xpbb.hhlifestylplan_toswould_buy_new_vehicle,Experian Field ID: 9198; Experian Datapoint Match Level: Household; Lifestyles/Plan To. Direct reported survey data that represents a household's that Would Buy New Vehicle.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1369,xpbb.hhlifestylplan_toswould_buy_used_vehicle,xpbb.hhlifestylplan_toswould_buy_used_vehicle,Experian Field ID: 9200; Experian Datapoint Match Level: Household; Lifestyles/Plan To. Direct reported survey data that represents a household's that Would Buy Used Vehicle.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1370,xpbb.hhlifestylseptic_systemseptic_system,xpbb.hhlifestylseptic_systemseptic_system,Experian Field ID: 9201; Experian Datapoint Match Level: Household; Lifestyles/Septic System. Direct reported survey data that represents household's with a Septic System.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1371,xpbb.hhlifestylcigar_smokingenjoys_smoking_cigars,xpbb.hhlifestylcigar_smokingenjoys_smoking_cigars,Experian Field ID: 9202; Experian Datapoint Match Level: Household; Lifestyles/Cigar Smoking. Direct reported survey data that represents household's that Enjoys Smoking Cigars.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1372,xpbb.hhlifestylcontributionsanimal_wf_contribuition,xpbb.hhlifestylcontributionsanimal_wf_contribuition,Experian Field ID: 9203; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Animal Welfare organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1373,xpbb.hhlifestylcontributionschildrens_welfare,xpbb.hhlifestylcontributionschildrens_welfare,Experian Field ID: 9204; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Childrens Welfare organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1374,xpbb.hhlifestylcontributionsconservative_political,xpbb.hhlifestylcontributionsconservative_political,Experian Field ID: 9205; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Conservative Political organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1375,xpbb.hhlifestylcontributionsculturalactivities,xpbb.hhlifestylcontributionsculturalactivities,Experian Field ID: 9206; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Cultural Activities organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1376,xpbb.hhlifestylcontributionsenvironmental,xpbb.hhlifestylcontributionsenvironmental,Experian Field ID: 9207; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Environmental organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1377,xpbb.hhlifestylcontributionshealth_related,xpbb.hhlifestylcontributionshealth_related,Experian Field ID: 9208; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Health Related organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1378,xpbb.hhlifestylcontributionshumanitarian,xpbb.hhlifestylcontributionshumanitarian,Experian Field ID: 9209; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Humanitarian organizations.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1379,xpbb.hhlifestylcontributionsliberal_political,xpbb.hhlifestylcontributionsliberal_political,Experian Field ID: 9210; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Liberal Political organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1380,xpbb.hhlifestylcontributionsother,xpbb.hhlifestylcontributionsother,Experian Field ID: 9211; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to other organizations.      Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1381,xpbb.hhlifestylcontributionsother_political,xpbb.hhlifestylcontributionsother_political,Experian Field ID: 9212; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to other political organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1382,xpbb.hhlifestylcontributionspolitical,xpbb.hhlifestylcontributionspolitical,Experian Field ID: 9213; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Political organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1383,xpbb.hhlifestylcontributionsreligious_contributions,xpbb.hhlifestylcontributionsreligious_contributions,Experian Field ID: 9214; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Religious organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1384,xpbb.hhlifestylcontributionssocial_services,xpbb.hhlifestylcontributionssocial_services,Experian Field ID: 9215; Experian Datapoint Match Level: Household; Lifestyles/Contibutions. Direct reported survey data that represents household's that contributes to Social Service organizations.     Valid Values:  Y = Yes  U = Unknown
4,Interests & Consumer Habits,1385,xpbb.hhlifestylentertainmentbuy_pre_recorded_videos,xpbb.hhlifestylentertainmentbuy_pre_recorded_videos,Experian Field ID: 9216; Experian Datapoint Match Level: Household; Lifestyles/Entertainment and Fun. Direct reported survey data that represents household's that has a tendancy to Buy Pre-Recorded Videos.     Valid Values:  Y = Yes  U = Unknown
